
========================================================================
                       optimization routine : 8
                     set of starting values : 1
========================================================================
theta2 starting values:
   -2.586421   -0.616377    0.227579   -0.715240   -0.990075   -0.381565    0.358318    0.611703    0.734786    0.618955   -1.817857   -1.368475    0.484120


Iter     f-count          f(x)      MeshSize     Method
  120     2428        18.2809          0.25     Successful Poll

Iter     f-count        f(x)       MeshSize      Method
  121     2468        18.2809        0.0625     Refine Mesh
  122     2485        18.2276          0.25     Successful Poll
  123     2525        18.2276        0.0625     Refine Mesh
  124     2565        18.2276       0.01563     Refine Mesh
  125     2605        18.2276      0.003906     Refine Mesh
  126     2625         18.176       0.01563     Successful Poll
  127     2646        18.1455        0.0625     Successful Poll
  128     2649        18.1192        0.0625     Successful Search
  129     2674        18.1041          0.25     Successful Poll
  130     2704        18.0384             1     Successful Poll
  131     2744        18.0384          0.25     Refine Mesh
  132     2765        17.9982             1     Successful Poll
  133     2805        17.9982          0.25     Refine Mesh
  134     2845        17.9982        0.0625     Refine Mesh
  135     2885        17.9982       0.01563     Refine Mesh
  136     2893        17.9293       0.01563     Successful Search
  137     2933        17.9293      0.003906     Refine Mesh
  138     2935         17.916      0.003906     Successful Search
  139     2972        17.8762       0.01563     Successful Poll
  140     3012        17.8762      0.003906     Refine Mesh
  141     3016        17.6323      0.003906     Successful Search
  142     3026        17.5386      0.003906     Successful Search
  143     3028        17.3512      0.003906     Successful Search
  144     3030        17.2679      0.003906     Successful Search
  145     3037        17.2583      0.003906     Successful Search
  146     3039        17.2106      0.003906     Successful Search
  147     3042        17.1538      0.003906     Successful Search
  148     3053         16.929      0.003906     Successful Search
  149     3063         16.894      0.003906     Successful Search
  150     3066        16.8081      0.003906     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  151     3093        16.7855       0.01563     Successful Poll
  152     3109          16.74        0.0625     Successful Poll
  153     3149          16.74       0.01563     Refine Mesh
  154     3164        16.6085       0.01563     Successful Search
  155     3180        16.5903        0.0625     Successful Poll
  156     3220        16.5903       0.01563     Refine Mesh
  157     3260        16.5903      0.003906     Refine Mesh
  158     3268        16.5488      0.003906     Successful Search
  159     3271        16.5471      0.003906     Successful Search
  160     3273        16.5189      0.003906     Successful Search
  161     3277        16.4739      0.003906     Successful Search
  162     3283        16.4707      0.003906     Successful Search
  163     3298         16.467      0.003906     Successful Search
  164     3336         16.413       0.01563     Successful Poll
  165     3340        16.3419       0.01563     Successful Search
  166     3374        16.3183        0.0625     Successful Poll
  167     3404        16.2813          0.25     Successful Poll
  168     3444        16.2813        0.0625     Refine Mesh
  169     3484        16.2813       0.01563     Refine Mesh
  170     3521        16.2637        0.0625     Successful Poll
  171     3561        16.2637       0.01563     Refine Mesh
  172     3601        16.2637      0.003906     Refine Mesh
  173     3618        16.2521       0.01563     Successful Poll
  174     3629        16.2453       0.01563     Successful Search
  175     3657        16.0952        0.0625     Successful Poll
  176     3697        16.0952       0.01563     Refine Mesh
  177     3737        16.0952      0.003906     Refine Mesh
  178     3767        16.0856       0.01563     Successful Poll
  179     3778        16.0228       0.01563     Successful Search
  180     3808        16.0216        0.0625     Successful Poll

Iter     f-count        f(x)       MeshSize      Method
  181     3848        16.0216       0.01563     Refine Mesh
  182     3851        16.0087       0.01563     Successful Search
  183     3859        16.0013       0.01563     Successful Search
  184     3871        15.9568       0.01563     Successful Search
  185     3911        15.9568      0.003906     Refine Mesh
  186     3919        15.9534      0.003906     Successful Search
  187     3947        15.8508       0.01563     Successful Poll
  188     3987        15.8508      0.003906     Refine Mesh
  189     4000        15.8508     0.0009766     Refine Mesh
Maximum number of function evaluations exceeded: increase options.MaxFunEvals.

Obj. function:	     15.8508

theta1:	  -32.197456   -3.308013    0.768504   -1.252154   -1.613386    2.421803    0.195021   -1.396227   -1.386452   -0.192344   -0.747979    0.022221   -3.315711   -1.015472    0.125694    0.554667    1.876802   -0.976511   -1.488899    0.254635    0.856877    1.134120   -1.608359   -0.348353   -0.566592

theta2	    0.393579    1.935129   -0.005413    0.044262    2.957139    1.566601   -0.181152    1.398586    0.168482    1.081622    0.024786   -1.371984   10.525356

gradient-analytical
           -1.5376
            0.4547
            4.5865
            0.7243
            8.7815
            1.2651
          165.7568
            3.5856
           24.0069
            5.8530
           80.0108
            4.2036
           -0.4271

gradient-numerical I
           29.7955
            0.2655
           -3.9011
           -0.8077
           -1.0069
           -0.0134
            4.6241
            0.5217
            0.6604
            0.4912
           -1.9125
            1.6963
           -0.1269

gradient-numerical II
            3.3034
            0.2655
           -3.9012
           -0.8077
           -1.0069
           -0.0134
            4.6241
            0.5217
            0.6604
            0.4912
           -1.9125
            1.6963
           -0.1269

hessian eigenvalues-numerical I
           -0.0542
            0.0293
            1.9584
            2.6908
            4.4513
           17.6929
           48.5219
           69.4628
          120.2191
          206.1481
         6561.2628
         9861.0427
        16362.6250

hessian eigenvalues-numerical II
          -15.8395
           -2.6670
            0.0384
            0.6826
            2.5867
            9.2097
           39.3357
           41.9179
           52.7622
          155.3075
         6088.8148
         9451.6118
        15493.6672

========================================================================
                       optimization routine : 8
                     set of starting values :42
========================================================================
theta2 starting values:
   -0.024109    0.840190    0.161595   -1.596764    1.406146   -1.306972   -0.783054   -0.219890    1.326896    1.408177   -0.397624    0.295831    0.426711


Iter     f-count          f(x)      MeshSize     Method
    0        1        3504.15             1      
    1        4        3003.69             1     Successful Search
    2       10        2789.03             1     Successful Search
    3       19        2776.18             1     Successful Search
    4       24        1904.55             1     Successful Search
    5       34        1904.33             1     Successful Search
    6       39        1891.67             1     Successful Search
    7       62        622.332             1     Successful Poll
    8       73        385.412             1     Successful Search
    9       76        350.149             1     Successful Search
   10       88        189.304             1     Successful Search
   11       96        184.382             1     Successful Search
   12      117        182.991             1     Successful Poll
   13      132        180.605             1     Successful Search
   14      140        170.158             1     Successful Search
   15      148        167.417             1     Successful Search
   16      188        167.417          0.25     Refine Mesh
   17      191        166.429          0.25     Successful Search
   18      196        161.144          0.25     Successful Search
   19      202        153.683          0.25     Successful Search
   20      206        147.677          0.25     Successful Search
   21      216        141.443          0.25     Successful Search
   22      233        140.134             1     Successful Poll
   23      243        137.695             1     Successful Search
   24      283        137.695          0.25     Refine Mesh
   25      311        134.933             1     Successful Poll
   26      314         132.93             1     Successful Search
   27      317        131.533             1     Successful Search
   28      320        130.756             1     Successful Search
   29      341        128.376             1     Successful Poll
   30      381        128.376          0.25     Refine Mesh

Iter     f-count        f(x)       MeshSize      Method
   31      397        127.997             1     Successful Poll
   32      427         126.46             1     Successful Poll
   33      457         124.28             1     Successful Poll
   34      465        123.123             1     Successful Search
   35      493        121.977             1     Successful Poll
   36      509        121.817             1     Successful Poll
   37      536        121.232             1     Successful Poll
   38      576        121.232          0.25     Refine Mesh
   39      616        121.232        0.0625     Refine Mesh
   40      633        120.933          0.25     Successful Poll
   41      641        120.896          0.25     Successful Search
   42      651          115.2          0.25     Successful Search
   43      667        114.854             1     Successful Poll
   44      670        113.357             1     Successful Search
   45      710        113.357          0.25     Refine Mesh
   46      713        113.129          0.25     Successful Search
   47      730        113.063             1     Successful Poll
   48      745        111.715             1     Successful Search
   49      785        111.715          0.25     Refine Mesh
   50      789        111.016          0.25     Successful Search
   51      829        111.016        0.0625     Refine Mesh
   52      843        110.773        0.0625     Successful Search
   53      851         110.72        0.0625     Successful Search
   54      891         110.72       0.01563     Refine Mesh
   55      893        106.976       0.01563     Successful Search
   56      909        105.761        0.0625     Successful Poll
   57      917        105.558        0.0625     Successful Search
   58      932        105.276        0.0625     Successful Search
   59      972        105.276       0.01563     Refine Mesh
   60      974        103.165       0.01563     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   61      977        102.909       0.01563     Successful Search
   62      987        102.002       0.01563     Successful Search
   63      989        99.9084       0.01563     Successful Search
   64     1006        99.8832        0.0625     Successful Poll
   65     1023        98.6981          0.25     Successful Poll
   66     1030        98.5799          0.25     Successful Search
   67     1069        98.5799        0.0625     Refine Mesh
   68     1080        96.5622        0.0625     Successful Search
   69     1083        94.3978        0.0625     Successful Search
   70     1097        94.1132        0.0625     Successful Search
   71     1112        93.7971        0.0625     Successful Search
   72     1128         93.262          0.25     Successful Poll
   73     1162        92.9914             1     Successful Poll
   74     1165        92.6492             1     Successful Search
   75     1192         91.149             1     Successful Poll
   76     1207        91.0726             1     Successful Search
   77     1246        91.0726          0.25     Refine Mesh
   78     1286        91.0726        0.0625     Refine Mesh
   79     1307        91.0513          0.25     Successful Poll
   80     1322        91.0334          0.25     Successful Search
   81     1362        90.6713             1     Successful Poll
   82     1365        90.2945             1     Successful Search
   83     1405        90.2945          0.25     Refine Mesh
   84     1419        90.1373          0.25     Successful Search
   85     1422        90.0598          0.25     Successful Search
   86     1461        90.0598        0.0625     Refine Mesh
   87     1500        90.0598       0.01563     Refine Mesh
   88     1502         88.896       0.01563     Successful Search
   89     1505        86.9588       0.01563     Successful Search
   90     1519        86.9417       0.01563     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   91     1559        86.9417      0.003906     Refine Mesh
   92     1561        86.8117      0.003906     Successful Search
   93     1567        86.4281      0.003906     Successful Search
   94     1569        86.0994      0.003906     Successful Search
   95     1571        86.0124      0.003906     Successful Search
   96     1579        85.7658      0.003906     Successful Search
   97     1589         85.068      0.003906     Successful Search
   98     1591        84.8062      0.003906     Successful Search
   99     1593        84.7863      0.003906     Successful Search
  100     1597        84.6134      0.003906     Successful Search
  101     1599        84.4523      0.003906     Successful Search
  102     1603        84.4265      0.003906     Successful Search
  103     1605        84.2268      0.003906     Successful Search
  104     1609        83.6034      0.003906     Successful Search
  105     1611        83.4111      0.003906     Successful Search
  106     1621        83.3564      0.003906     Successful Search
  107     1631        83.2158      0.003906     Successful Search
  108     1633        82.9897      0.003906     Successful Search
  109     1636         82.941      0.003906     Successful Search
  110     1639        82.8149      0.003906     Successful Search
  111     1641        82.7319      0.003906     Successful Search
  112     1644        82.3743      0.003906     Successful Search
  113     1646        81.9918      0.003906     Successful Search
  114     1648        81.8474      0.003906     Successful Search
  115     1654        81.4882      0.003906     Successful Search
  116     1669        81.3691      0.003906     Successful Search
  117     1686        81.3157       0.01563     Successful Poll
  118     1713        81.2462        0.0625     Successful Poll
  119     1723        80.6603        0.0625     Successful Search
  120     1733        80.6015        0.0625     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  121     1756        80.5691          0.25     Successful Poll
  122     1759        80.4266          0.25     Successful Search
  123     1761        80.3791          0.25     Successful Search
  124     1788        79.9031             1     Successful Poll
  125     1798         79.896             1     Successful Search
  126     1839        79.8352             1     Successful Poll
  127     1853         79.636             1     Successful Search
  128     1892         79.636          0.25     Refine Mesh
  129     1932         79.636        0.0625     Refine Mesh
  130     1962        79.5848          0.25     Successful Poll
  131     1996        79.3517             1     Successful Poll
  132     2035        79.3517          0.25     Refine Mesh
  133     2074        79.3517        0.0625     Refine Mesh
  134     2086        79.3474        0.0625     Successful Search
  135     2090        79.3101        0.0625     Successful Search
  136     2112        78.9729          0.25     Successful Poll
  137     2141        78.9002             1     Successful Poll
  138     2169        78.5261             1     Successful Poll
  139     2198        78.5175             1     Successful Poll
  140     2225        78.4455             1     Successful Poll
  141     2263        78.4455          0.25     Refine Mesh
  142     2278        78.4364          0.25     Successful Search
  143     2318        78.4364        0.0625     Refine Mesh
  144     2339        78.3062          0.25     Successful Poll
  145     2379        78.3062        0.0625     Refine Mesh
  146     2419        78.3062       0.01563     Refine Mesh
  147     2421        77.8306       0.01563     Successful Search
  148     2435        77.7798       0.01563     Successful Search
  149     2438        75.8066       0.01563     Successful Search
  150     2440         73.445       0.01563     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  151     2467         73.344        0.0625     Successful Poll
  152     2475        73.1352        0.0625     Successful Search
  153     2512        62.8448          0.25     Successful Poll
  154     2539        43.5288             1     Successful Poll
  155     2549        38.5571             1     Successful Search
  156     2557        37.0576             1     Successful Search
  157     2565        29.8931             1     Successful Search
  158     2569        29.4255             1     Successful Search
  159     2607        29.4255          0.25     Refine Mesh
  160     2647        29.4255        0.0625     Refine Mesh
  161     2650        29.4038        0.0625     Successful Search
  162     2657        28.5833        0.0625     Successful Search
  163     2697        28.5833       0.01563     Refine Mesh
  164     2707        28.3203       0.01563     Successful Search
  165     2732        27.9186        0.0625     Successful Poll
  166     2742        27.6336        0.0625     Successful Search
  167     2750        27.2133        0.0625     Successful Search
  168     2757        27.1691        0.0625     Successful Search
  169     2767        26.9265        0.0625     Successful Search
  170     2771         26.765        0.0625     Successful Search
  171     2775        26.7511        0.0625     Successful Search
  172     2782        26.3566        0.0625     Successful Search
  173     2817        26.1356          0.25     Successful Poll
  174     2850        23.0056             1     Successful Poll
  175     2891        22.5247             1     Successful Poll
  176     2919        22.3707             1     Successful Poll
  177     2957        22.3707          0.25     Refine Mesh
  178     2997        22.3707        0.0625     Refine Mesh
  179     3037        22.3707       0.01563     Refine Mesh
  180     3077        22.3707      0.003906     Refine Mesh

Iter     f-count        f(x)       MeshSize      Method
  181     3079        22.2963      0.003906     Successful Search
  182     3111        22.0158       0.01563     Successful Poll
  183     3121        22.0003       0.01563     Successful Search
  184     3155        21.9843        0.0625     Successful Poll
  185     3195        21.9843       0.01563     Refine Mesh
  186     3199        21.9538       0.01563     Successful Search
  187     3226        21.8374        0.0625     Successful Poll
  188     3255        21.8231          0.25     Successful Poll
  189     3270         21.788          0.25     Successful Search
  190     3309         21.788        0.0625     Refine Mesh
  191     3312        21.7846        0.0625     Successful Search
  192     3326        21.7007        0.0625     Successful Search
  193     3365        21.7007       0.01563     Refine Mesh
  194     3372        21.6845       0.01563     Successful Search
  195     3393        21.5865        0.0625     Successful Poll
  196     3434        21.5385          0.25     Successful Poll
  197     3449        21.5367          0.25     Successful Search
  198     3464        21.5081          0.25     Successful Search
  199     3467        21.4298          0.25     Successful Search
  200     3482         21.423          0.25     Successful Search
  201     3522         21.423        0.0625     Refine Mesh
  202     3562         21.423       0.01563     Refine Mesh
  203     3592        21.2218        0.0625     Successful Poll
  204     3608        21.1536          0.25     Successful Poll
  205     3611        20.8935          0.25     Successful Search
  206     3652        20.7616             1     Successful Poll
  207     3692        20.7616          0.25     Refine Mesh
  208     3732        20.7616        0.0625     Refine Mesh
  209     3735        20.7381        0.0625     Successful Search
  210     3776        20.7299          0.25     Successful Poll

Iter     f-count        f(x)       MeshSize      Method
  211     3816        20.7299        0.0625     Refine Mesh
  212     3819        20.6192        0.0625     Successful Search
  213     3848        20.5409          0.25     Successful Poll
  214     3862        20.1958          0.25     Successful Search
  215     3902        20.1958        0.0625     Refine Mesh
  216     3906        20.1869        0.0625     Successful Search
  217     3927        20.0993          0.25     Successful Poll
  218     3961        19.9474             1     Successful Poll
  219     4000        19.9474          0.25     Refine Mesh
Maximum number of function evaluations exceeded: increase options.MaxFunEvals.

Obj. function:	     19.9474

theta1:	  -30.800889   -3.818096    0.739177   -1.619539   -1.851318    2.292496    0.080014   -1.784731   -1.593401   -0.313321   -1.055852   -0.057181   -3.697765   -1.383926    0.033537    0.439045    1.944154   -1.069256   -1.724296    0.195868    0.718755    0.986828   -1.757542   -0.417287   -0.903386

theta2	    0.286560    2.465190    0.009739    0.059486    3.913959   -7.963222   -0.224461    1.391439    0.494865    0.423802    0.057455   -0.961981    6.309523

gradient-analytical
          832.4756
           77.1600
          977.4352
          297.0097
          -40.7494
          -13.9086
          356.7488
          -77.5418
         -270.1014
         1181.7956
        12232.7220
          694.5498
          -41.5442

gradient-numerical I
           -6.1178
            0.4136
          159.3729
            1.2682
            0.0179
            0.0569
          -34.6270
            1.2044
            2.5451
            4.0277
           93.4299
            6.5066
           -0.4523

gradient-numerical II
           -1.7958
            0.4136
          159.3727
            1.2682
            0.0179
            0.0569
          -34.6270
            1.2044
            2.5451
            4.0277
           93.4299
            6.5066
           -0.4523

hessian eigenvalues-numerical I
           -0.0014
            0.0624
            2.2161
            3.7254
            5.3616
           22.9930
           62.4135
           80.6411
          133.8517
          203.9215
         7920.3647
        10717.9148
        20963.1849

hessian eigenvalues-numerical II
           -9.7960
           -0.7580
           -0.2324
            0.0693
            2.6498
           16.3138
           40.0759
           46.6570
           89.1943
          198.3619
         7327.7681
        10405.8401
        19955.9205

========================================================================
                       optimization routine : 8
                     set of starting values :43
========================================================================
theta2 starting values:
    0.034154   -0.149894    0.328319    1.159681    0.955243    0.731707   -0.053874   -0.632996   -0.339522   -1.168719   -0.632063    0.349267    0.102155


Iter     f-count          f(x)      MeshSize     Method
    0        1        3952.12             1      
    1       13         2225.8             1     Successful Search
    2       16         2211.8             1     Successful Search
    3       21        532.973             1     Successful Search
    4       30        404.109             1     Successful Search
    5       37        398.528             1     Successful Search
    6       43        348.621             1     Successful Search
    7       50        284.569             1     Successful Search
    8       57        263.226             1     Successful Search
    9       69        256.653             1     Successful Search
   10      109        252.248             1     Successful Poll
   11      124        251.904             1     Successful Search
   12      132        244.132             1     Successful Search
   13      160        243.636             1     Successful Poll
   14      187        227.674             1     Successful Poll
   15      201        217.654             1     Successful Search
   16      204        216.733             1     Successful Search
   17      243        216.733          0.25     Refine Mesh
   18      245        178.736          0.25     Successful Search
   19      251        140.502          0.25     Successful Search
   20      266        137.366          0.25     Successful Search
   21      272        136.106          0.25     Successful Search
   22      301        126.241             1     Successful Poll
   23      308         124.25             1     Successful Search
   24      318        119.046             1     Successful Search
   25      339        117.025             1     Successful Poll
   26      356        116.256             1     Successful Poll
   27      366        115.431             1     Successful Search
   28      393        114.977             1     Successful Poll
   29      397        114.306             1     Successful Search
   30      411        113.985             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   31      451        113.985          0.25     Refine Mesh
   32      454        113.633          0.25     Successful Search
   33      457        113.549          0.25     Successful Search
   34      466         111.13          0.25     Successful Search
   35      470        103.579          0.25     Successful Search
   36      485        103.461          0.25     Successful Search
   37      514        103.188             1     Successful Poll
   38      522        103.067             1     Successful Search
   39      538        102.766             1     Successful Poll
   40      577        102.766          0.25     Refine Mesh
   41      611         102.71             1     Successful Poll
   42      625        99.1506             1     Successful Search
   43      664        99.1506          0.25     Refine Mesh
   44      704        99.1506        0.0625     Refine Mesh
   45      706        96.1573        0.0625     Successful Search
   46      710        95.9675        0.0625     Successful Search
   47      714        95.8357        0.0625     Successful Search
   48      723         85.318        0.0625     Successful Search
   49      725          81.75        0.0625     Successful Search
   50      731        76.3969        0.0625     Successful Search
   51      733        74.7578        0.0625     Successful Search
   52      737        73.5474        0.0625     Successful Search
   53      739        72.1311        0.0625     Successful Search
   54      761        71.9261          0.25     Successful Poll
   55      769        71.3594          0.25     Successful Search
   56      784        71.2984          0.25     Successful Search
   57      801        71.1228             1     Successful Poll
   58      829         70.673             1     Successful Poll
   59      850        70.2764             1     Successful Poll
   60      853         70.188             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   61      863        69.3391             1     Successful Search
   62      892        69.2266             1     Successful Poll
   63      907         69.197             1     Successful Poll
   64      947         69.197          0.25     Refine Mesh
   65      956        66.8544          0.25     Successful Search
   66      960        64.7233          0.25     Successful Search
   67      974        63.4003          0.25     Successful Search
   68      988        62.8487          0.25     Successful Search
   69     1006        62.0051             1     Successful Poll
   70     1027        61.0363             1     Successful Poll
   71     1065        61.0363          0.25     Refine Mesh
   72     1073        60.9456          0.25     Successful Search
   73     1109        60.1683             1     Successful Poll
   74     1125        60.1326             1     Successful Poll
   75     1151        60.0776             1     Successful Poll
   76     1191        60.0776          0.25     Refine Mesh
   77     1199        59.9617          0.25     Successful Search
   78     1202        59.8411          0.25     Successful Search
   79     1217        59.7843             1     Successful Poll
   80     1239        55.5293             1     Successful Poll
   81     1277        55.5293          0.25     Refine Mesh
   82     1287        54.1595          0.25     Successful Search
   83     1301        53.9239          0.25     Successful Search
   84     1312        49.8379          0.25     Successful Search
   85     1326        48.2879          0.25     Successful Search
   86     1340        47.7333          0.25     Successful Search
   87     1370        47.7237             1     Successful Poll
   88     1399        47.6596             1     Successful Poll
   89     1439        47.6596          0.25     Refine Mesh
   90     1462        47.3472             1     Successful Poll

Iter     f-count        f(x)       MeshSize      Method
   91     1478        47.3162             1     Successful Poll
   92     1517        47.3162          0.25     Refine Mesh
   93     1533        47.3126             1     Successful Poll
   94     1561        47.3033             1     Successful Poll
   95     1599        47.3033          0.25     Refine Mesh
   96     1632        46.2918             1     Successful Poll
   97     1672        46.2918          0.25     Refine Mesh
   98     1687        46.2896          0.25     Successful Search
   99     1710        45.9064             1     Successful Poll
  100     1738        45.8166             1     Successful Poll
  101     1778        45.8166          0.25     Refine Mesh
  102     1789        45.4371          0.25     Successful Search
  103     1819        45.4195             1     Successful Poll
  104     1859        45.4195          0.25     Refine Mesh
  105     1898        45.4195        0.0625     Refine Mesh
  106     1900        43.4539        0.0625     Successful Search
  107     1907        42.6715        0.0625     Successful Search
  108     1914        42.3621        0.0625     Successful Search
  109     1921        40.1816        0.0625     Successful Search
  110     1924        40.1234        0.0625     Successful Search
  111     1935        39.3039        0.0625     Successful Search
  112     1939        39.2881        0.0625     Successful Search
  113     1954        39.2405        0.0625     Successful Search
  114     1971        38.4111          0.25     Successful Poll
  115     1975        38.3959          0.25     Successful Search
  116     1979        38.3901          0.25     Successful Search
  117     2019        38.3901        0.0625     Refine Mesh
  118     2021        35.3467        0.0625     Successful Search
  119     2037        32.8406          0.25     Successful Poll
  120     2053         32.163             1     Successful Poll

Iter     f-count        f(x)       MeshSize      Method
  121     2093         32.163          0.25     Refine Mesh
  122     2108        31.9195          0.25     Successful Search
  123     2143        31.8264             1     Successful Poll
  124     2151        31.2703             1     Successful Search
  125     2191        31.2703          0.25     Refine Mesh
  126     2219        30.8701             1     Successful Poll
  127     2260        30.8026             1     Successful Poll
  128     2276        30.7282             1     Successful Poll
  129     2316        30.7282          0.25     Refine Mesh
  130     2356        30.7282        0.0625     Refine Mesh
  131     2396        30.7282       0.01563     Refine Mesh
  132     2398         29.751       0.01563     Successful Search
  133     2400        29.6235       0.01563     Successful Search
  134     2408        29.4792       0.01563     Successful Search
  135     2412        29.2298       0.01563     Successful Search
  136     2420        27.7349       0.01563     Successful Search
  137     2422        27.1478       0.01563     Successful Search
  138     2426        26.3395       0.01563     Successful Search
  139     2428        26.0295       0.01563     Successful Search
  140     2432        25.7711       0.01563     Successful Search
  141     2472        25.7711      0.003906     Refine Mesh
  142     2474        25.7346      0.003906     Successful Search
  143     2477        24.7463      0.003906     Successful Search
  144     2479        24.4859      0.003906     Successful Search
  145     2483        23.9884      0.003906     Successful Search
  146     2486        23.5865      0.003906     Successful Search
  147     2488        23.4505      0.003906     Successful Search
  148     2490        23.3708      0.003906     Successful Search
  149     2492        23.3469      0.003906     Successful Search
  150     2495         23.288      0.003906     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  151     2503        23.0584      0.003906     Successful Search
  152     2505        22.9578      0.003906     Successful Search
  153     2507        22.9152      0.003906     Successful Search
  154     2516         22.772      0.003906     Successful Search
  155     2518        21.9468      0.003906     Successful Search
  156     2526        21.8589      0.003906     Successful Search
  157     2528        21.8013      0.003906     Successful Search
  158     2544        21.5933       0.01563     Successful Poll
  159     2583        21.5933      0.003906     Refine Mesh
  160     2585        21.5051      0.003906     Successful Search
  161     2587        21.4797      0.003906     Successful Search
  162     2596        21.1472      0.003906     Successful Search
  163     2598        21.0247      0.003906     Successful Search
  164     2600        20.9657      0.003906     Successful Search
  165     2608         20.939      0.003906     Successful Search
  166     2610        20.8905      0.003906     Successful Search
  167     2616        20.8701      0.003906     Successful Search
  168     2618        20.8325      0.003906     Successful Search
  169     2646        20.8165       0.01563     Successful Poll
  170     2669        20.7702        0.0625     Successful Poll
  171     2689        20.4786          0.25     Successful Poll
  172     2692        20.4561          0.25     Successful Search
  173     2713         20.378             1     Successful Poll
  174     2752         20.378          0.25     Refine Mesh
  175     2793         20.182             1     Successful Poll
  176     2808        20.0429             1     Successful Search
  177     2846        20.0429          0.25     Refine Mesh
  178     2886        20.0429        0.0625     Refine Mesh
  179     2926        20.0429       0.01563     Refine Mesh
  180     2946          19.99        0.0625     Successful Poll

Iter     f-count        f(x)       MeshSize      Method
  181     2956        19.9157        0.0625     Successful Search
  182     2972        19.8964          0.25     Successful Poll
  183     3012        19.8964        0.0625     Refine Mesh
  184     3053        19.7945          0.25     Successful Poll
  185     3061        19.6171          0.25     Successful Search
  186     3091        19.6106             1     Successful Poll
  187     3130        19.6106          0.25     Refine Mesh
  188     3170        19.6106        0.0625     Refine Mesh
  189     3200        19.5853          0.25     Successful Poll
  190     3240        19.5853        0.0625     Refine Mesh
  191     3280        19.5853       0.01563     Refine Mesh
  192     3283        19.5496       0.01563     Successful Search
  193     3294        19.5226       0.01563     Successful Search
  194     3308        19.4133       0.01563     Successful Search
  195     3311        19.4025       0.01563     Successful Search
  196     3339        19.3167        0.0625     Successful Poll
  197     3367        19.2273          0.25     Successful Poll
  198     3397         19.221             1     Successful Poll
  199     3436         19.221          0.25     Refine Mesh
  200     3464        19.0697             1     Successful Poll
  201     3504        19.0697          0.25     Refine Mesh
  202     3544        19.0697        0.0625     Refine Mesh
  203     3584        19.0697       0.01563     Refine Mesh
  204     3588        19.0481       0.01563     Successful Search
  205     3628        19.0481      0.003906     Refine Mesh
  206     3630        19.0321      0.003906     Successful Search
  207     3634        19.0084      0.003906     Successful Search
  208     3643        18.9917      0.003906     Successful Search
  209     3651        18.9659      0.003906     Successful Search
  210     3653        18.9304      0.003906     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  211     3661        18.9269      0.003906     Successful Search
  212     3690         18.918       0.01563     Successful Poll
  213     3730         18.918      0.003906     Refine Mesh
  214     3740        18.9084      0.003906     Successful Search
  215     3748        18.8767      0.003906     Successful Search
  216     3750        18.7858      0.003906     Successful Search
  217     3752        18.7594      0.003906     Successful Search
  218     3787        18.7216       0.01563     Successful Poll
  219     3827        18.7216      0.003906     Refine Mesh
  220     3847        18.6379       0.01563     Successful Poll
  221     3887        18.6379      0.003906     Refine Mesh
  222     3889        18.6309      0.003906     Successful Search
  223     3896        18.5957      0.003906     Successful Search
  224     3899        18.5952      0.003906     Successful Search
  225     3940        18.5743       0.01563     Successful Poll
  226     3980        18.5743      0.003906     Refine Mesh
  227     3991        18.5596      0.003906     Successful Search
  228     3993        18.5172      0.003906     Successful Search
  229     4000        18.5172     0.0009766     Refine Mesh
Maximum number of function evaluations exceeded: increase options.MaxFunEvals.

Obj. function:	     18.5172

theta1:	  -31.186689   -3.733395    0.715182   -1.560686   -1.788674    2.261294    0.064379   -1.700546   -1.548354   -0.329795   -0.955654   -0.078506   -3.645656   -1.293332    0.012841    0.414695    1.914097   -1.090587   -1.663265    0.207801    0.719782    0.964813   -1.738920   -0.435375   -0.781899

theta2	    0.333592    2.201668   -0.005665    0.050306    3.607587    0.106707   -0.204753    1.490051    0.051103    0.565656    0.039812   -1.272803    2.348248

gradient-analytical
            6.8270
            0.0225
          207.4647
            1.7365
            1.9818
            0.4037
           23.8213
            1.0730
            8.4358
            2.8403
           33.1235
            2.1521
           -0.8461

gradient-numerical I
           20.8137
            0.2690
          -36.8395
            2.3781
           -0.4589
            0.0322
          -10.8755
           -0.1942
            1.3890
            0.0273
           20.5026
            1.1170
           -0.6163

gradient-numerical II
            0.0473
            0.2690
          -36.8393
            2.3781
           -0.4589
            0.0322
          -10.8755
           -0.1942
            1.3890
            0.0273
           20.5026
            1.1170
           -0.6163

hessian eigenvalues-numerical I
            0.0002
            0.0576
            2.0386
            2.9915
            3.8132
           18.5621
           52.4876
           72.2279
          116.8308
          199.2172
         6479.6271
         9216.9223
        16098.5380

hessian eigenvalues-numerical II
          -22.6248
           -5.7865
           -1.0348
           -0.1480
            2.9367
           12.4247
           39.0678
           52.6734
