
========================================================================
                       optimization routine : 2
                     set of starting values : 1
========================================================================
theta2 starting values:
   -2.586421   -0.616377    0.227579   -0.715240   -0.990075   -0.381565    0.358318    0.611703    0.734786    0.618955   -1.817857   -1.368475    0.484120
 
 Iteration   Func-count     min f(x)         Procedure
  2619         3505          35.4864         reflect
  2620         3507          35.4804         reflect
  2621         3509          35.4804         contract outside
  2622         3511          35.4786         reflect
  2623         3513          35.4756         reflect
  2624         3515           35.468         reflect
  2625         3517          35.4506         expand
  2626         3518          35.4506         reflect
  2627         3519          35.4506         reflect
  2628         3521          35.4506         contract inside
  2629         3522          35.4506         reflect
  2630         3523          35.4506         reflect
  2631         3524          35.4506         reflect
  2632         3526          35.4458         reflect
  2633         3528          35.4366         reflect
  2634         3529          35.4366         reflect
  2635         3530          35.4366         reflect
  2636         3531          35.4366         reflect
  2637         3533          35.4277         reflect
  2638         3534          35.4277         reflect
  2639         3536          35.4144         expand
  2640         3537          35.4144         reflect
  2641         3539          35.4144         contract inside
  2642         3541            35.38         expand
  2643         3542            35.38         reflect
  2644         3543            35.38         reflect
  2645         3544            35.38         reflect
  2646         3545            35.38         reflect
  2647         3546            35.38         reflect
  2648         3547            35.38         reflect
  2649         3548            35.38         reflect
  2650         3549            35.38         reflect
  2651         3551          35.3798         reflect
  2652         3553          35.3043         expand
  2653         3554          35.3043         reflect
  2654         3555          35.3043         reflect
  2655         3556          35.3043         reflect
  2656         3557          35.3043         reflect
  2657         3558          35.3043         reflect
  2658         3559          35.3043         reflect
  2659         3560          35.3043         reflect
  2660         3561          35.3043         reflect
  2661         3562          35.3043         reflect
  2662         3564          35.2861         expand
  2663         3565          35.2861         reflect
  2664         3566          35.2861         reflect
  2665         3568          35.2799         expand
  2666         3569          35.2799         reflect
  2667         3570          35.2799         reflect
  2668         3572           35.262         expand
  2669         3574          35.2156         expand
  2670         3575          35.2156         reflect
  2671         3576          35.2156         reflect
  2672         3578          35.1805         expand
  2673         3579          35.1805         reflect
  2674         3580          35.1805         reflect
  2675         3581          35.1805         reflect
  2676         3582          35.1805         reflect
  2677         3583          35.1805         reflect
  2678         3584          35.1805         reflect
  2679         3585          35.1805         reflect
  2680         3587          35.1719         reflect
  2681         3589          35.1143         expand
  2682         3590          35.1143         reflect
  2683         3591          35.1143         reflect
  2684         3592          35.1143         reflect
  2685         3593          35.1143         reflect
  2686         3594          35.1143         reflect
  2687         3596          35.0955         expand
  2688         3597          35.0955         reflect
  2689         3599          35.0572         expand
  2690         3600          35.0572         reflect
  2691         3601          35.0572         reflect
  2692         3602          35.0572         reflect
  2693         3604          35.0478         reflect
  2694         3606          34.9777         expand
  2695         3607          34.9777         reflect
  2696         3608          34.9777         reflect
  2697         3609          34.9777         reflect
  2698         3610          34.9777         reflect
  2699         3611          34.9777         reflect
  2700         3613          34.9425         reflect
  2701         3614          34.9425         reflect
  2702         3615          34.9425         reflect
  2703         3616          34.9425         reflect
  2704         3617          34.9425         reflect
  2705         3618          34.9425         reflect
  2706         3620          34.8502         expand
  2707         3621          34.8502         reflect
  2708         3622          34.8502         reflect
  2709         3623          34.8502         reflect
  2710         3624          34.8502         reflect
  2711         3626          34.8473         reflect
  2712         3627          34.8473         reflect
  2713         3629          34.8205         expand
  2714         3630          34.8205         reflect
  2715         3631          34.8205         reflect
  2716         3632          34.8205         reflect
  2717         3634          34.7544         expand
  2718         3635          34.7544         reflect
  2719         3636          34.7544         reflect
  2720         3637          34.7544         reflect
  2721         3638          34.7544         reflect
  2722         3639          34.7544         reflect
  2723         3641          34.7181         reflect
  2724         3642          34.7181         reflect
  2725         3644          34.7109         reflect
  2726         3646          34.5784         expand
  2727         3647          34.5784         reflect
  2728         3648          34.5784         reflect
  2729         3650          34.4904         expand
  2730         3651          34.4904         reflect
  2731         3652          34.4904         reflect
  2732         3653          34.4904         reflect
  2733         3655          34.3124         expand
  2734         3656          34.3124         reflect
  2735         3657          34.3124         reflect
  2736         3658          34.3124         reflect
  2737         3659          34.3124         reflect
  2738         3660          34.3124         reflect
  2739         3662          34.1894         expand
  2740         3664          34.0185         expand
  2741         3665          34.0185         reflect
  2742         3666          34.0185         reflect
  2743         3667          34.0185         reflect
  2744         3668          34.0185         reflect
  2745         3669          34.0185         reflect
  2746         3670          34.0185         reflect
  2747         3672          33.9095         expand
  2748         3673          33.9095         reflect
  2749         3675          33.5197         expand
  2750         3676          33.5197         reflect
  2751         3677          33.5197         reflect
  2752         3678          33.5197         reflect
  2753         3679          33.5197         reflect
  2754         3680          33.5197         reflect
  2755         3681          33.5197         reflect
  2756         3683          33.4181         expand
  2757         3684          33.4181         reflect
  2758         3685          33.4181         reflect
  2759         3686          33.4181         reflect
  2760         3688          33.2762         expand
  2761         3690          33.0194         expand
  2762         3691          33.0194         reflect
  2763         3692          33.0194         reflect
  2764         3694          32.8727         expand
  2765         3695          32.8727         reflect
  2766         3696          32.8727         reflect
  2767         3698          32.4824         expand
  2768         3699          32.4824         reflect
  2769         3700          32.4824         reflect
  2770         3701          32.4824         reflect
  2771         3703           31.807         expand
  2772         3704           31.807         reflect
  2773         3705           31.807         reflect
  2774         3706           31.807         reflect
  2775         3707           31.807         reflect
  2776         3708           31.807         reflect
  2777         3709           31.807         reflect
  2778         3710           31.807         reflect
  2779         3711           31.807         reflect
  2780         3713          31.6934         reflect
  2781         3715          31.3581         expand
  2782         3716          31.3581         reflect
  2783         3718          30.9377         expand
  2784         3719          30.9377         reflect
  2785         3720          30.9377         reflect
  2786         3721          30.9377         reflect
  2787         3722          30.9377         reflect
  2788         3723          30.9377         reflect
  2789         3724          30.9377         reflect
  2790         3725          30.9377         reflect
  2791         3726          30.9377         reflect
  2792         3728          30.8614         reflect
  2793         3730          30.8549         reflect
  2794         3731          30.8549         reflect
  2795         3733          30.4854         reflect
  2796         3734          30.4854         reflect
  2797         3735          30.4854         reflect
  2798         3737          30.3168         reflect
  2799         3739          30.3168         contract inside
  2800         3740          30.3168         reflect
  2801         3741          30.3168         reflect
  2802         3742          30.3168         reflect
  2803         3743          30.3168         reflect
  2804         3744          30.3168         reflect
  2805         3746          30.2414         reflect
  2806         3748          30.1704         reflect
  2807         3750           30.144         reflect
  2808         3751           30.144         reflect
  2809         3752           30.144         reflect
  2810         3754          30.0907         reflect
  2811         3755          30.0907         reflect
  2812         3756          30.0907         reflect
  2813         3758          29.8828         reflect
  2814         3759          29.8828         reflect
  2815         3760          29.8828         reflect
  2816         3761          29.8828         reflect
  2817         3762          29.8828         reflect
  2818         3764          29.6984         reflect
  2819         3766          29.6984         contract inside
  2820         3767          29.6984         reflect
  2821         3769          29.5442         expand
  2822         3770          29.5442         reflect
  2823         3771          29.5442         reflect
  2824         3773          29.5262         reflect
  2825         3774          29.5262         reflect
  2826         3775          29.5262         reflect
  2827         3776          29.5262         reflect
  2828         3778          29.5002         reflect
  2829         3779          29.5002         reflect
  2830         3780          29.5002         reflect
  2831         3781          29.5002         reflect
  2832         3782          29.5002         reflect
  2833         3784          29.2081         reflect
  2834         3786          29.0801         reflect
  2835         3787          29.0801         reflect
  2836         3789          28.5503         expand
  2837         3790          28.5503         reflect
  2838         3791          28.5503         reflect
  2839         3792          28.5503         reflect
  2840         3793          28.5503         reflect
  2841         3794          28.5503         reflect
  2842         3795          28.5503         reflect
  2843         3796          28.5503         reflect
  2844         3797          28.5503         reflect
  2845         3798          28.5503         reflect
  2846         3799          28.5503         reflect
  2847         3801          28.5363         reflect
  2848         3802          28.5363         reflect
  2849         3803          28.5363         reflect
  2850         3804          28.5363         reflect
  2851         3805          28.5363         reflect
  2852         3807          28.2976         reflect
  2853         3809          28.1882         reflect
  2854         3811           28.157         reflect
  2855         3813          28.0946         reflect
  2856         3814          28.0946         reflect
  2857         3816          28.0125         reflect
  2858         3817          28.0125         reflect
  2859         3819          27.9381         reflect
  2860         3821          27.8452         reflect
  2861         3822          27.8452         reflect
  2862         3823          27.8452         reflect
  2863         3825          27.7994         reflect
  2864         3827          27.0373         expand
  2865         3828          27.0373         reflect
  2866         3829          27.0373         reflect
  2867         3830          27.0373         reflect
  2868         3831          27.0373         reflect
  2869         3832          27.0373         reflect
  2870         3833          27.0373         reflect
  2871         3834          27.0373         reflect
  2872         3835          27.0373         reflect
  2873         3836          27.0373         reflect
  2874         3837          27.0373         reflect
  2875         3838          27.0373         reflect
  2876         3840          26.8652         reflect
  2877         3842          26.4523         expand
  2878         3843          26.4523         reflect
  2879         3845          26.1653         expand
  2880         3846          26.1653         reflect
  2881         3847          26.1653         reflect
  2882         3848          26.1653         reflect
  2883         3849          26.1653         reflect
  2884         3851          26.1265         reflect
  2885         3853          25.4779         expand
  2886         3854          25.4779         reflect
  2887         3855          25.4779         reflect
  2888         3857          24.9645         expand
  2889         3858          24.9645         reflect
  2890         3859          24.9645         reflect
  2891         3860          24.9645         reflect
  2892         3861          24.9645         reflect
  2893         3863          24.8449         reflect
  2894         3864          24.8449         reflect
  2895         3866          24.6247         reflect
  2896         3867          24.6247         reflect
  2897         3868          24.6247         reflect
  2898         3870           24.127         reflect
  2899         3871           24.127         reflect
  2900         3872           24.127         reflect
  2901         3874           23.849         reflect
  2902         3875           23.849         reflect
  2903         3876           23.849         reflect
  2904         3877           23.849         reflect
  2905         3878           23.849         reflect
  2906         3880           23.849         contract inside
  2907         3882          23.8123         reflect
  2908         3884          23.3607         expand
  2909         3885          23.3607         reflect
  2910         3886          23.3607         reflect
  2911         3888          22.9575         expand
  2912         3890           22.787         expand
  2913         3891           22.787         reflect
  2914         3892           22.787         reflect
  2915         3894          22.6982         reflect
  2916         3895          22.6982         reflect
  2917         3897          22.6005         reflect
  2918         3898          22.6005         reflect
  2919         3899          22.6005         reflect
  2920         3901          22.1959         reflect
  2921         3903          21.8888         reflect
  2922         3904          21.8888         reflect
  2923         3905          21.8888         reflect
  2924         3906          21.8888         reflect
  2925         3908          21.8088         reflect
  2926         3910          21.5184         reflect
  2927         3911          21.5184         reflect
  2928         3912          21.5184         reflect
  2929         3913          21.5184         reflect
  2930         3914          21.5184         reflect
  2931         3916          21.4119         reflect
  2932         3917          21.4119         reflect
  2933         3919          21.4119         contract inside
  2934         3921          21.4119         contract inside
  2935         3922          21.4119         reflect
  2936         3924          21.3458         reflect
  2937         3926          21.3458         contract inside
  2938         3927          21.3458         reflect
  2939         3928          21.3458         reflect
  2940         3929          21.3458         reflect
  2941         3930          21.3458         reflect
  2942         3932          21.0631         reflect
  2943         3933          21.0631         reflect
  2944         3935          20.9058         reflect
  2945         3937          20.6965         reflect
  2946         3938          20.6965         reflect
  2947         3939          20.6965         reflect
  2948         3940          20.6965         reflect
  2949         3942          20.6965         contract inside
  2950         3943          20.6965         reflect
  2951         3945          20.6965         contract inside
  2952         3946          20.6965         reflect
  2953         3947          20.6965         reflect
  2954         3948          20.6965         reflect
  2955         3949          20.6965         reflect
  2956         3950          20.6965         reflect
  2957         3951          20.6965         reflect
  2958         3953          20.6965         contract outside
  2959         3954          20.6965         reflect
  2960         3955          20.6965         reflect
  2961         3957          20.6965         contract inside
  2962         3959          20.4515         reflect
  2963         3961          20.4515         contract outside
  2964         3962          20.4515         reflect
  2965         3963          20.4515         reflect
  2966         3965          20.4515         contract inside
  2967         3967          20.4476         reflect
  2968         3968          20.4476         reflect
  2969         3969          20.4476         reflect
  2970         3970          20.4476         reflect
  2971         3972          20.4361         reflect
  2972         3973          20.4361         reflect
  2973         3975          20.4361         contract inside
  2974         3977          20.4361         contract inside
  2975         3978          20.4361         reflect
  2976         3979          20.4361         reflect
  2977         3981           20.331         reflect
  2978         3983          20.2711         reflect
  2979         3984          20.2711         reflect
  2980         3986          20.2711         contract inside
  2981         3988          20.1611         reflect
  2982         3990          20.1611         contract inside
  2983         3991          20.1611         reflect
  2984         3992          20.1611         reflect
  2985         3993          20.1611         reflect
  2986         3995          20.1611         contract inside
  2987         3997          20.1611         contract inside
  2988         3998          20.1611         reflect
  2989         3999          20.1611         reflect
  2990         4001          20.1611         contract inside
 
Exiting: Maximum number of function evaluations has been exceeded
         - increase MaxFunEvals option.
         Current function value: 20.161092 


Obj. function:	     20.1611
theta1:	  -34.771943   -3.437235    0.513349   -1.483257   -1.464062    2.609267    0.277519   -1.669600   -1.226531   -0.092134   -0.552024    0.081640   -3.518822   -1.326993    0.190246    0.682418    1.412293   -0.878532   -1.320421    0.024399    1.004841    1.296251   -1.504020   -0.326784   -0.362250
theta2	    0.513926    1.690562   -0.011350    0.360645    1.992968    5.480986   -0.169356    2.280316    0.271871    2.063359    0.013256   -2.515052   16.026697

gradient-analytical
           12.9729
            0.6166
           38.4339
            6.8294
           -0.8621
            0.4633
            8.7501
            4.2760
            9.8910
            1.2492
            4.4159
            2.1032
           -0.2870

gradient-numerical I
          -39.0369
            0.5859
           42.7717
            6.0875
            2.2133
            0.8695
           43.6020
            3.5357
           17.3409
            0.8910
           14.3802
            0.4369
           -0.3141

gradient-numerical II
           11.1861
            0.5859
           42.7720
            6.0875
            2.2133
            0.8695
           43.6020
            3.5357
           17.3409
            0.8910
           14.3803
            0.4369
           -0.3141

hessian eigenvalues-numerical I
           -0.3534
           -0.0340
            1.2868
            2.6424
            3.7617
           13.4197
           40.4290
           67.9422
          113.6256
          215.3906
         5300.8306
         8699.5885
        15499.5272

hessian eigenvalues-numerical II
          -13.4636
           -1.4752
           -0.4341
            0.0140
            2.2792
            8.2286
           21.3095
           40.2517
           53.0135
          173.5915
         4395.4858
         8015.7933
        14459.1288

========================================================================
                       optimization routine : 2
                     set of starting values :37
========================================================================
theta2 starting values:
   -0.768219   -1.565383   -1.638931   -0.608413    0.104014   -1.952164   -0.128660   -1.309243    1.170521    0.820308    0.098870    0.237998   -1.318224
 
 Iteration   Func-count     min f(x)         Procedure
     0            1          6544.11         
     1           14          6542.57         initial simplex
     2           16          4701.01         expand
     3           17          4701.01         reflect
     4           18          4701.01         reflect
     5           19          4701.01         reflect
     6           20          4701.01         reflect
     7           22          4576.36         expand
     8           23          4576.36         reflect
     9           24          4576.36         reflect
    10           26          4336.45         expand
    11           27          4336.45         reflect
    12           28          4336.45         reflect
    13           30          4253.26         reflect
    14           31          4253.26         reflect
    15           32          4253.26         reflect
    16           34          4253.26         contract inside
    17           35          4253.26         reflect
    18           36          4253.26         reflect
    19           37          4253.26         reflect
    20           38          4253.26         reflect
    21           39          4253.26         reflect
    22           40          4253.26         reflect
    23           55          4253.26         shrink
    24           56          4253.26         reflect
    25           57          4253.26         reflect
    26           58          4253.26         reflect
    27           59          4253.26         reflect
    28           60          4253.26         reflect
    29           61          4253.26         reflect
    30           62          4253.26         reflect
    31           63          4253.26         reflect
    32           64          4253.26         reflect
    33           65          4253.26         reflect
    34           66          4253.26         reflect
    35           67          4253.26         reflect
    36           68          4253.26         reflect
    37           69          4253.26         reflect
    38           70          4253.26         reflect
    39           71          4253.26         reflect
    40           72          4253.26         reflect
    41           73          4253.26         reflect
    42           74          4253.26         reflect
    43           75          4253.26         reflect
    44           76          4253.26         reflect
    45           77          4253.26         reflect
    46           78          4253.26         reflect
    47           79          4253.26         reflect
    48           80          4253.26         reflect
    49           81          4253.26         reflect
    50           96          4253.26         shrink
    51          111          4253.26         shrink
    52          112          4253.26         reflect
    53          113          4253.26         reflect
    54          114          4253.26         reflect
    55          115          4253.26         reflect
    56          116          4253.26         reflect
    57          117          4253.26         reflect
    58          118          4253.26         reflect
    59          119          4253.26         reflect
    60          134          4253.26         shrink
    61          135          4253.26         reflect
    62          136          4253.26         reflect
    63          137          4253.26         reflect
    64          138          4253.26         reflect
    65          139          4253.26         reflect
    66          140          4253.26         reflect
    67          141          4253.26         reflect
    68          142          4253.26         reflect
    69          143          4253.26         reflect
    70          144          4253.26         reflect
    71          145          4253.26         reflect
    72          146          4253.26         reflect
    73          147          4253.26         reflect
    74          148          4253.26         reflect
    75          149          4253.26         reflect
    76          150          4253.26         reflect
    77          152          4253.26         contract inside
    78          167          4253.26         shrink
    79          169          4253.26         contract inside
    80          184          4253.26         shrink
    81          199          4253.26         shrink
    82          201          4253.26         contract inside
    83          216          4253.26         shrink
    84          218          4253.26         contract inside
    85          233          4253.26         shrink
    86          234          4253.26         reflect
    87          249          4253.26         shrink
    88          251          4253.26         contract inside
    89          266          4253.26         shrink
    90          268          4253.26         contract inside
    91          269          4253.26         reflect
    92          284          4253.26         shrink
    93          299          4253.26         shrink
    94          300          4253.26         reflect
    95          301          4253.26         reflect
    96          303          4253.26         contract inside
    97          305          4253.26         contract outside
    98          320          4253.26         shrink
    99          335          4253.26         shrink
   100          337          4253.26         contract outside
   101          339          4253.26         contract inside
   102          340          4253.26         reflect
   103          355          4253.26         shrink
   104          357          4253.26         contract outside
   105          372          4253.26         shrink
   106          373          4253.26         reflect
   107          374          4253.26         reflect
   108          376          4253.26         contract inside
   109          378          4253.26         contract inside
   110          393          4253.26         shrink
   111          395          4253.26         contract outside
   112          396          4253.26         reflect
   113          411          4253.26         shrink
   114          412          4253.26         reflect
   115          427          4253.26         shrink
   116          429          4253.26         contract outside
   117          430          4253.26         reflect
   118          445          4253.26         shrink
   119          446          4253.26         reflect
   120          448          4253.26         contract inside
   121          450          4253.26         contract outside
   122          451          4253.26         reflect
   123          452          4253.26         reflect
   124          453          4253.26         reflect
   125          455          4253.26         contract inside
   126          457          4253.26         contract inside
   127          459          4253.26         contract inside
   128          461          4253.26         contract outside
   129          462          4253.26         reflect
   130          464          4253.26         contract inside
   131          466          4253.26         contract outside
   132          468          4253.26         contract outside
   133          469          4253.26         reflect
   134          471          4253.26         contract inside
   135          473          4253.26         contract outside
   136          475          4253.26         contract outside
   137          477          4253.26         contract inside
   138          479          4253.26         contract outside
   139          481          4253.26         contract outside
   140          482          4253.26         reflect
   141          484          4253.26         contract inside
   142          486          4253.26         contract outside
   143          487          4253.26         reflect
   144          489          4253.26         contract inside
   145          491          4253.26         contract outside
   146          493          4253.26         contract inside
   147          494          4253.26         reflect
   148          496          4253.26         contract inside
   149          498          4253.26         contract outside
   150          499          4253.26         reflect
   151          500          4253.26         reflect
   152          515          4253.26         shrink
   153          516          4253.26         reflect
   154          517          4253.26         reflect
   155          518          4253.26         reflect
   156          519          4253.26         reflect
   157          520          4253.26         reflect
   158          521          4253.26         reflect
   159          522          4253.26         reflect
   160          523          4253.26         reflect
   161          524          4253.26         reflect
   162          525          4253.26         reflect
   163          526          4253.26         reflect
   164          527          4253.26         reflect
   165          528          4253.26         reflect
   166          529          4253.26         reflect
   167          530          4253.26         reflect
   168          531          4253.26         reflect
   169          532          4253.26         reflect
   170          533          4253.26         reflect
   171          534          4253.26         reflect
   172          535          4253.26         reflect
   173          536          4253.26         reflect
   174          537          4253.26         reflect
   175          538          4253.26         reflect
   176          539          4253.26         reflect
   177          540          4253.26         reflect
   178          541          4253.26         reflect
   179          542          4253.26         reflect
   180          543          4253.26         reflect
   181          544          4253.26         reflect
   182          545          4253.26         reflect
   183          546          4253.26         reflect
   184          547          4253.26         reflect
   185          548          4253.26         reflect
   186          549          4253.26         reflect
   187          550          4253.26         reflect
   188          551          4253.26         reflect
   189          552          4253.26         reflect
   190          553          4253.26         reflect
   191          554          4253.26         reflect
   192          555          4253.26         reflect
   193          556          4253.26         reflect
   194          557          4253.26         reflect
   195          558          4253.26         reflect
   196          559          4253.26         reflect
   197          560          4253.26         reflect
   198          561          4253.26         reflect
   199          562          4253.26         reflect
   200          563          4253.26         reflect
   201          564          4253.26         reflect
   202          565          4253.26         reflect
   203          566          4253.26         reflect
   204          567          4253.26         reflect
   205          569          4253.26         contract outside
   206          584          4253.26         shrink
   207          585          4253.26         reflect
   208          586          4253.26         reflect
   209          587          4253.26         reflect
   210          588          4253.26         reflect
   211          589          4253.26         reflect
   212          590          4253.26         reflect
   213          591          4253.26         reflect
   214          592          4253.26         reflect
   215          593          4253.26         reflect
   216          594          4253.26         reflect
   217          595          4253.26         reflect
   218          596          4253.26         reflect
   219          597          4253.26         reflect
   220          598          4253.26         reflect
   221          599          4253.26         reflect
   222          600          4253.26         reflect
   223          601          4253.26         reflect
   224          602          4253.26         reflect
   225          604          4253.26         contract inside
   226          605          4253.26         reflect
   227          607          4253.26         contract outside
   228          608          4253.26         reflect
   229          609          4253.26         reflect
   230          624          4253.26         shrink
   231          625          4253.26         reflect
   232          626          4253.26         reflect
   233          627          4253.26         reflect
   234          628          4253.26         reflect
   235          629          4253.26         reflect
   236          630          4253.26         reflect
   237          631          4253.26         reflect
   238          632          4253.26         reflect
   239          633          4253.26         reflect
   240          634          4253.26         reflect
   241          635          4253.26         reflect
   242          636          4253.26         reflect
   243          637          4253.26         reflect
   244          639          4253.26         contract inside
   245          640          4253.26         reflect
   246          641          4253.26         reflect
   247          642          4253.26         reflect
   248          643          4253.26         reflect
   249          645          4253.26         contract inside
   250          647          4253.26         contract inside
   251          649          4253.26         contract outside
   252          651          4253.26         contract inside
   253          652          4253.26         reflect
   254          653          4253.26         reflect
   255          654          4253.26         reflect
   256          656          4253.26         contract outside
   257          658          4253.26         contract outside
   258          659          4253.26         reflect
   259          661          4253.26         contract inside
   260          663          4253.26         contract outside
   261          664          4253.26         reflect
   262          666          4253.26         contract inside
   263          668          4253.26         contract outside
   264          669          4253.26         reflect
   265          671          4253.26         contract inside
   266          672          4253.26         reflect
   267          674          4253.26         contract inside
   268          675          4253.26         reflect
   269          677          4253.26         contract inside
   270          679          4253.26         contract outside
   271          681          4253.26         contract inside
   272          683          4253.26         contract outside
   273          685          4253.26         contract inside
   274          700          4253.26         shrink
   275          701          4253.26         reflect
   276          702          4253.26         reflect
   277          703          4253.26         reflect
   278          704          4253.26         reflect
   279          705          4253.26         reflect
   280          706          4253.26         reflect
   281          707          4253.26         reflect
   282          708          4253.26         reflect
   283          709          4253.26         reflect
   284          710          4253.26         reflect
   285          711          4253.26         reflect
   286          712          4253.26         reflect
   287          713          4253.26         reflect
   288          714          4253.26         reflect
   289          715          4253.26         reflect
   290          716          4253.26         reflect
   291          717          4253.26         reflect
   292          718          4253.26         reflect
   293          719          4253.26         reflect
   294          720          4253.26         reflect
   295          721          4253.26         reflect
   296          722          4253.26         reflect
   297          724          4253.26         contract inside
   298          725          4253.26         reflect
   299          726          4253.26         reflect
   300          727          4253.26         reflect
   301          728          4253.26         reflect
   302          730          4253.26         contract outside
   303          732          4253.26         contract outside
   304          733          4253.26         reflect
   305          735          4253.26         contract inside
   306          736          4253.26         reflect
   307          738          4253.26         contract inside
   308          740          4253.26         contract inside
   309          742          4253.26         contract inside
   310          744          4253.26         contract inside
   311          746          4253.26         contract inside
   312          748          4253.26         contract inside
   313          749          4253.26         reflect
   314          751          4253.26         contract outside
   315          752          4253.26         reflect
   316          754          4253.26         contract inside
   317          755          4253.26         reflect
   318          770          4253.26         shrink
   319          771          4253.26         reflect
   320          772          4253.26         reflect
   321          773          4253.26         reflect
   322          774          4253.26         reflect
   323          775          4253.26         reflect
   324          776          4253.26         reflect
   325          777          4253.26         reflect
   326          778          4253.26         reflect
   327          779          4253.26         reflect
   328          780          4253.26         reflect
   329          781          4253.26         reflect
   330          782          4253.26         reflect
   331          783          4253.26         reflect
   332          785          4253.26         contract inside
   333          786          4253.26         reflect
   334          787          4253.26         reflect
   335          788          4253.26         reflect
   336          790          4253.26         contract inside
   337          792          4253.26         contract inside
   338          794          4253.26         contract inside
   339          809          4253.26         shrink
   340          811          4253.26         contract inside
   341          812          4253.26         reflect
   342          813          4253.26         reflect
   343          814          4253.26         reflect
   344          816          4253.26         contract inside
   345          817          4253.26         reflect
   346          818          4253.26         reflect
   347          820          4253.26         contract inside
   348          821          4253.26         reflect
   349          823          4253.26         contract inside
   350          824          4253.26         reflect
   351          826          4253.26         contract outside
   352          827          4253.26         reflect
   353          828          4253.26         reflect
   354          843          4253.26         shrink
   355          844          4253.26         reflect
   356          846          4253.26         contract inside
   357          861          4253.26         shrink
   358          862          4253.26         reflect
   359          864          4253.26         contract inside
   360          865          4253.26         reflect
   361          866          4253.26         reflect
   362          867          4253.26         reflect
   363          868          4253.26         reflect
   364          869          4253.26         reflect
   365          871          4253.26         contract inside
   366          872          4253.26         reflect
   367          874          4253.26         contract inside
   368          875          4253.26         reflect
   369          877          4253.26         contract inside
   370          878          4253.26         reflect
   371          879          4253.26         reflect
   372          881          4253.26         contract inside
   373          883          4253.26         contract inside
   374          884          4253.26         reflect
   375          886          4253.26         contract inside
   376          901          4253.26         shrink
   377          902          4253.26         reflect
   378          903          4253.26         reflect
   379          904          4253.26         reflect
   380          905          4253.26         reflect
   381          906          4253.26         reflect
   382          907          4253.26         reflect
   383          908          4253.26         reflect
   384          909          4253.26         reflect
   385          910          4253.26         reflect
   386          911          4253.26         reflect
   387          912          4253.26         reflect
   388          913          4253.26         reflect
   389          914          4253.26         reflect
   390          915          4253.26         reflect
   391          917          4253.26         contract outside
   392          919          4253.26         contract inside
   393          920          4253.26         reflect
   394          921          4253.26         reflect
   395          923          4253.26         contract inside
   396          924          4253.26         reflect
   397          926          4253.26         contract inside
